Gene and Linked Enh,,,Functional annotation,,,,,,,,,,,,,,,,,,,,Astrocyte DE of enhancer genes in disease,,,,,,,ROSMAP DE,,,,,,,
Gene,LinkedEnh,Hit,AstAgeing_CombinedStudies,AstAgeing_Krawczyk2022,AstAgeing_Palmer2021,AstMarkers_Adult_Morabito2021,AstMarkers_AllAges_Herring2022,AstMarkers_CombinedStudies,AstMarkers_Foetal_Zhong2018,AstMarkers_Subtypes_Sadick2022,AstMaturation_CombinedStudies,AstMaturation_Herring2022,AstMaturation_Krawczyk2022,AstMaturation_Zhang2016,Housekeeping_CombinedStudies,Housekeeping_Eisenberg2013,Housekeeping_Lin2019,AstActivation_CombinedStudies,AstActivation_Leng2022_ProtocolKrencik,AstActivation_Leng2022_ProtocolLeng,AstActivation_Leng2022_ProtocolLi,AstActivation_Leng2022_ProtocolTCW,AD_Morabito2021,AD_Sadick2022,ASD_Gandal2022,Epilepsy_Zhang2016,GBM_Zhang2016,MS_Jakel2019,Peritumour_Krawczyk2022,cluster_id,logFC,logCPM,F,p_val,p_adj.loc,p_adj.glb,variable
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1312991906,4.50280285,11.79617318,6.9101365091887705E-4,8.2462720647441205E-3,8.2462720647441205E-3,nft_trio_third_vs_second
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.007835741671,4.510322176,9.984813805,1.6992257400750799E-3,2.65111428261951E-2,2.65111428261951E-2,tangles
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,0.2312840694,4.513406226,18.86601051,2.29530970692404e-05,3.0651064330025099E-3,3.0651064330025099E-3,social_isolation_avg
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1074393024,4.510836956,12.14351259,5.47373612743841E-4,1.5850246322336899E-2,1.5850246322336899E-2,gpath
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1185350411,4.48459834,10.45103017,1.3882400156302701E-3,1.50791450534074E-2,1.50791450534074E-2,tangles_trio_third_vs_second
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.08571621236,4.510834755,9.437370047,2.2722124927324599E-3,3.50232181252806E-2,3.50232181252806E-2,gpath_3neocort
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1504650476,4.495061695,12.5159073,5.0663689759040302E-4,1.19287247154312E-2,1.19287247154312E-2,gpath_progression
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.08428271827,4.510838159,12.80220317,3.8889489169116902E-4,1.3477976663598099E-2,1.3477976663598099E-2,plaq_n
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.09018611056,4.504708197,14.09127798,2.0061010565238801E-4,1.92109482482828E-3,1.92109482482828E-3,RUVr_results
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.06974144022,4.510834118,8.192563469,4.4284569245539203E-3,4.7014720247211303E-2,4.7014720247211303E-2,nft
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.2427100627,4.475758833,10.84572747,1.2779709458868699E-3,3.61145924675738E-2,3.61145924675738E-2,group_fourth_vs_second
SNRPD3,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1652925597,4.2910583,14.6644137,1.6192458637632101E-4,3.2010765471057099E-3,3.2010765471057099E-3,tangles_trio_third_vs_second
SNRPD3,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.5917369943,4.295022133,9.537746773,2.1624667043710398E-3,4.6000823389237902E-2,4.6000823389237902E-2,cognse_random_slope
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1359983413,2.887840967,11.40156013,8.0748084528002096E-4,5.8028130796134404E-3,5.8028130796134404E-3,RUVr_results
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2411795685,2.961468202,14.36898567,1.8576029596746601E-4,1.01508224888538E-2,1.01508224888538E-2,plaq_d_trio_second_vs_first
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2136242282,2.985219475,11.12766336,9.7127232190576996E-4,9.7590591463412799E-3,9.7590591463412799E-3,amyloid_trio_second_vs_first
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2583954309,2.949306128,10.418938,1.45508127894173E-3,8.8340916057715203E-3,8.8340916057715203E-3,group_fourth_vs_first
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2184422621,2.951955649,11.4081232,8.4111412211657197E-4,1.2010553689303601E-2,1.2010553689303601E-2,gpath_trio_second_vs_first
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.02529956777,2.897007528,10.43650995,1.3384595774311699E-3,3.8342930247587198E-2,3.8342930247587198E-2,amyloid
SNRPE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2256159365,2.968952638,12.93120256,3.8538773226112598E-4,5.7727870728281096E-3,5.7727870728281096E-3,plaq_n_trio_second_vs_first
SNTA1,NA,FALSE,-1,0,-1,0,1,1,0,0,2,1,1,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,0,0,0,-1,Ast,0.08797988944,7.576363306,7.792040638,5.6297476454548702E-3,4.5322339471131602E-2,4.5322339471131602E-2,gpath_trio_second_vs_first
SNTA1,NA,FALSE,-1,0,-1,0,1,1,0,0,2,1,1,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,0,0,0,-1,Ast,0.06201286306,7.562494095,10.89574776,1.0525246965184601E-3,7.1282299093896398E-3,7.1282299093896398E-3,RUVr_results
SNTA1,NA,FALSE,-1,0,-1,0,1,1,0,0,2,1,1,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,0,0,0,-1,Ast,0.2127415492,7.582899441,44.28241985,2.93004170218706e-10,4.25841606298768e-07,4.25841606298768e-07,gpath_progression
SNTA1,NA,FALSE,-1,0,-1,0,1,1,0,0,2,1,1,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,0,0,0,-1,Ast,0.1614225403,7.61725221,15.49196588,1.2567843293224799E-4,2.6756091100941098E-3,2.6756091100941098E-3,group_fourth_vs_third
SNTA1,NA,FALSE,-1,0,-1,0,1,1,0,0,2,1,1,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,0,0,0,-1,Ast,0.1455363765,7.604543812,14.62424236,1.74696655962429E-4,1.5932454884257899E-3,1.5932454884257899E-3,group_fourth_vs_first
SNTA1,NA,FALSE,-1,0,-1,0,1,1,0,0,2,1,1,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,0,0,0,-1,Ast,0.1378084018,7.582698866,22.00738396,4.4010549968482e-06,1.7596340860800001E-4,1.7596340860800001E-4,nft_trio_third_vs_second
SNTB2,NA,FALSE,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,
SNU13,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1862047046,4.444118247,16.27434199,7.16070007137195e-05,1.3398175486617099E-3,1.3398175486617099E-3,amyloid_trio_second_vs_first
SNU13,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1660972274,4.425711591,13.09019864,3.5544872883526998E-4,6.3765347718327302E-3,6.3765347718327302E-3,gpath_trio_second_vs_first
SNUPN,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1156503986,4.385426188,9.721897733,2.0266111459239398E-3,1.8847845767482101E-2,1.8847845767482101E-2,gpath_trio_third_vs_second
SNUPN,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1505324637,4.400292832,15.54510379,1.0373502124903801E-4,2.0220568418780598E-3,2.0220568418780598E-3,nft_trio_third_vs_second
SNUPN,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1271883473,4.385752066,10.33734926,1.47278199278667E-3,1.5805465288442299E-2,1.5805465288442299E-2,tangles_trio_third_vs_second
SNUPN,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1865597124,4.404448761,13.19873817,3.5509526500308798E-4,2.8293113696610402E-3,2.8293113696610402E-3,group_fourth_vs_first
SNX11,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1267927181,2.914397808,9.234696391,2.5344533100479798E-3,1.41612260726368E-2,1.41612260726368E-2,RUVr_results
SNX15,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNX17,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Ast,-0.1325428606,3.617634406,7.129063815,8.0498670429153506E-3,4.5304287694763003E-2,4.5304287694763003E-2,amyloid_trio_second_vs_first
SNX19,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,Ast,0.3145260216,5.863818731,16.95714779,5.6889423208242e-05,2.4317946760164799E-3,2.4317946760164799E-3,gpath_progression
SNX19,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,Ast,0.1158583567,5.885766678,6.914300274,8.8887151366871305E-3,3.8082341311213901E-2,3.8082341311213901E-2,RUVr_results
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1157134261,6.299128438,8.970657867,3.2033183698992598E-3,2.7706517943515099E-2,2.7706517943515099E-2,group_fourth_vs_third
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.5884701975,6.239984779,12.25913492,5.1802061348894498E-4,8.9999767691318708E-3,8.9999767691318708E-3,cognep_random_slope
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1086943776,6.273518531,14.54846558,1.7074947542379201E-4,9.2388509566977504E-3,9.2388509566977504E-3,amyloid_trio_third_vs_second
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1213224235,6.303088797,11.54634315,8.1735309097232705E-4,5.5550060307198897E-3,5.5550060307198897E-3,group_fourth_vs_first
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1026461995,6.241811953,8.62205963,3.7295818327678499E-3,4.5584728410137297E-2,4.5584728410137297E-2,gpath_progression
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.0134422202,6.243657193,13.603227,2.5725093998241199E-4,1.84096888389359E-2,1.84096888389359E-2,amyloid
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.06052549199,6.251380772,10.03225451,1.65915875483338E-3,1.01537597524633E-2,1.01537597524633E-2,RUVr_results
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.04468547011,6.243383146,9.92461296,1.75407029484712E-3,2.84151400799861E-2,2.84151400799861E-2,cogn_global_lv
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.03993984128,6.243389093,10.34914158,1.40131863412868E-3,2.4212555149237199E-2,2.4212555149237199E-2,cogn_ep_lv
SNX25,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.6029343098,6.240246121,12.29211576,5.0908381135171597E-4,1.1170594164270201E-2,1.1170594164270201E-2,cogng_random_slope
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.1742144242,5.696799984,37.26265302,3.84743079113725e-09,7.85786771965624e-07,7.85786771965624e-07,tangles_trio_third_vs_second
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.1345016487,5.736062134,8.83785815,3.4309533623311699E-3,2.9095658408979898E-2,2.9095658408979898E-2,group_fourth_vs_third
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.007768024652,5.66671527,14.03828413,2.05662502029082E-4,7.6762013228995098E-3,7.6762013228995098E-3,tangles
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,-0.661805429,5.665393116,13.01430851,3.50316134703615E-4,8.7935380291799502E-3,8.7935380291799502E-3,cogng_random_slope
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.0717463958,5.665139367,9.999382001,1.68595081698608E-3,2.9283836868687001E-2,2.9283836868687001E-2,gpath_3neocort
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.0771674361,5.665140094,15.59990287,9.25576852759054e-05,4.6091979479579402E-3,4.6091979479579402E-3,nft
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.09418379562,5.669488625,26.23077049,4.76880421041887e-07,1.39652988384625e-05,1.39652988384625e-05,RUVr_results
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.07843532914,5.665136854,9.592499949,2.09220146898989E-3,3.3574776111690199E-2,3.3574776111690199E-2,gpath
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,0.1998109029,5.718196012,24.22481829,1.77417303309616e-06,3.43861896122927e-05,3.43861896122927e-05,group_fourth_vs_first
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,-0.7231223779,5.665482575,16.20031063,6.87991618261984e-05,2.2841891491613199E-3,2.2841891491613199E-3,cognep_random_slope
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,-0.05407363093,5.665137474,17.71543043,3.17385020313245e-05,1.92634742140311E-3,1.92634742140311E-3,cogn_ep_lv
SNX27,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,-1,0,0,0,0,Ast,-0.05455671705,5.665133509,13.89045391,2.2183868277495401E-4,7.5916029228773598E-3,7.5916029228773598E-3,cogn_global_lv
SNX33,NA,FALSE,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,Ast,0.2865999155,3.936361362,11.00200773,1.1824217641778301E-3,3.4791582393901101E-2,3.4791582393901101E-2,group_fourth_vs_second
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.0836819937,6.629711605,11.03364906,1.0236319404350301E-3,1.0915714955539399E-2,1.0915714955539399E-2,nft_trio_third_vs_second
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.09843343597,6.62442645,8.640231992,3.6704057323953599E-3,1.85098456646976E-2,1.85098456646976E-2,group_fourth_vs_first
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.09273389639,6.640103497,10.84897825,1.1781136653870399E-3,2.1599200881356299E-2,2.1599200881356299E-2,gpath_progression
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.1009663361,6.627376822,17.96902388,3.12331631039491e-05,2.94973564029599E-3,2.94973564029599E-3,amyloid_trio_third_vs_second
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,0.09147022145,6.628611068,12.92697321,3.8621853080059903E-4,5.7782068739073598E-3,5.7782068739073598E-3,plaq_n_trio_second_vs_first
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.06690383531,6.617975583,7.831998107,5.5193211492104103E-3,3.7946023541999198E-2,3.7946023541999198E-2,gpath_trio_third_vs_second
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,0.1697982838,6.630708814,32.2882981,4.64112741658996e-08,2.96978603191566e-05,2.96978603191566e-05,gpath_progression
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.1239847279,6.594968807,11.06142804,1.1047229305424799E-3,1.31853465993409E-2,1.31853465993409E-2,group_fourth_vs_third
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.07149396629,6.628197524,8.240399015,4.4425714501218202E-3,3.42129698105237E-2,3.42129698105237E-2,tangles_trio_third_vs_second
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,0.1292678661,6.637214369,27.27353351,3.5592272038045e-07,2.28402283219142e-05,2.28402283219142e-05,amyloid_trio_second_vs_first
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,0.1061577243,6.608826202,19.15087476,1.7532090213352e-05,3.71184828569037E-3,3.71184828569037E-3,plaq_d_trio_third_vs_second
SNX9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.1931270501,6.64583327,14.03693463,2.8357406728428901E-4,2.81977789422093E-2,2.81977789422093E-2,group_second_vs_first
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.1162483288,3.933317768,12.48237773,4.5901276254921102E-4,1.41976178323875E-2,1.41976178323875E-2,gpath
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.007941065383,3.935882936,8.433230581,3.8899499373578898E-3,4.3058894397384598E-2,4.3058894397384598E-2,tangles
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.07856915867,3.933314747,9.647963409,2.0314273671175301E-3,3.4796035966686199E-2,3.4796035966686199E-2,plaq_n
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,-0.7385917413,3.934805106,9.872732298,1.80907472965001E-3,2.0870735514149301E-2,2.0870735514149301E-2,cognep_random_slope
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.128139489,3.941736381,22.39278005,3.11138514290293e-06,6.53203681228175e-05,6.53203681228175e-05,RUVr_results
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.2573434841,3.926368806,16.23846968,9.20406921721771e-05,9.0907883890070096E-3,9.0907883890070096E-3,group_third_vs_first
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.0176268425,3.930301635,12.72257773,4.0538512082559402E-4,2.19778527249085E-2,2.19778527249085E-2,amyloid
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.1147555631,3.933323291,15.07440372,1.20977612927105E-4,6.4154773319880596E-3,6.4154773319880596E-3,gpath_3neocort
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,-0.8230998641,3.934453567,11.80546523,6.5563506110043201E-4,1.29123287886585E-2,1.29123287886585E-2,cogng_random_slope
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.1605183192,3.930354161,11.12053857,9.7485908133045996E-4,9.7831307196681698E-3,9.7831307196681698E-3,amyloid_trio_second_vs_first
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.2219487758,3.978455362,17.41995127,4.44854738365132e-05,5.1832563416086405E-4,5.1832563416086405E-4,group_fourth_vs_first
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,-0.04861869808,3.933319132,8.279170592,4.2262545195835503E-3,4.8938140887675799E-2,4.8938140887675799E-2,cogn_ep_lv
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.1477866275,3.931159462,9.898469047,1.84295929703143E-3,1.76844879608061E-2,1.76844879608061E-2,plaq_n_trio_second_vs_first
SOCS4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.0748859472,3.933324889,8.343784761,4.0815642435930296E-3,4.4902343854556499E-2,4.4902343854556499E-2,nft
SOD3,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2399472006,4.27168294,9.923216525,1.8237014437648201E-3,4.7574018403350099E-2,4.7574018403350099E-2,plaq_d_trio_third_vs_second
SOGA1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.05408675666,5.708668678,7.001831471,8.4717126480643203E-3,3.67974181886404E-2,3.67974181886404E-2,RUVr_results
SOGA1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.1305770499,5.74554661,12.34121177,5.20203668498162E-4,6.1516379738732101E-3,6.1516379738732101E-3,amyloid_trio_second_vs_first
SORBS2,NA,FALSE,0,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,-1,-1,0,-1,1,0,0,0,0,0,0,0,Ast,-0.9331919147,0.9447237972,16.45984058,6.57770523552566e-05,4.9517092118452396E-3,4.9517092118452396E-3,amyloid_trio_third_vs_second
SORBS2,NA,FALSE,0,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,-1,-1,0,-1,1,0,0,0,0,0,0,0,Ast,1.357218151,0.585701273,18.82088447,6.7302369262576e-05,7.2750942163638595E-4,7.2750942163638595E-4,group_fourth_vs_first
SORCS2,NA,FALSE,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,-1,Ast,0.09842602656,8.32714954,10.18473916,1.58681757799271E-3,1.8747746381188202E-2,1.8747746381188202E-2,gpath_trio_second_vs_first
SORCS2,NA,FALSE,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,-1,Ast,0.09986901291,8.319795726,12.45792853,4.9244105991229099E-4,2.3442168999672001E-2,2.3442168999672001E-2,plaq_d_trio_third_vs_second
SORCS2,NA,FALSE,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,-1,Ast,-0.1388443545,8.301470173,11.6827275,8.0941659714820597E-4,1.0388769500061399E-2,1.0388769500061399E-2,group_fourth_vs_third
SORCS2,NA,FALSE,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,-1,Ast,-0.07948710714,8.331352602,8.18027967,4.5804087487560704E-3,3.3500272886101197E-2,3.3500272886101197E-2,gpath_trio_third_vs_second
SORCS2,NA,FALSE,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,-1,Ast,-0.08851324919,8.318786181,9.215928317,2.6437614186892301E-3,2.1282143284432901E-2,2.1282143284432901E-2,nft_trio_third_vs_second
SP2,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SPA17,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
